text,label,uuid
"No era nuestra primera vez en las ruinas, pero esta vez decidimos comprar la excursin, as que podramos aprender un poco ms sobre este lugar increble ... ERROR, nuestro gua fue una decepcin, quizs era slo nuestra suerte que terminamos con este chico pero despus que nos dej en las ruinas nos enteramos ms simplemente leyendo las notas en cada una de las ruinas.Compramos nuestra excursin en el kiosco en el aparcamiento, quizs las otras empresas son mejores.As que nos ahorra $100.00 dls y un pago justo de la entrada general leer, aprender y divertirse, pero no te olvides de visitar, es una visita obligada.",1,1352
"Si ests en Tulum o Playa del Carmen debe ir a las ruinas de Tulum. Es muy barato para ir a la habitacin y tienes la oportunidad de ver una de las nicas ruinas en el ocano. Hay buena descriptor sobre placas en varios edificios que dan informacin sobre la historia de la zona (mayas).  Puede seleccionar junto con un grupo de tour para conseguir incluso ms informacin. Si vas all, ir a la playa es hermosa la arena es como de polvo incluso mejor que los complejos de la zona y en Playa del Carmen. Hay kitesurfing en la playa justo debajo de las ruinas y puedes ver los surfistas de kite.",3,395
"Pensamos en dar otra oportunidad despus de Oscars nuestra ltima visita, hace un ao. Deberamos haberlo sabido. Nos sentamos en la zona de descanso ms baja al lado de la de estar junto al muelle. Mientras estbamos sentados esperando un men y un camarero, dos...otras partes vinieron en uno un grupo de 8 y una pareja. El single de mediana edad y la camarera camarero mujer dominar su arte de servicio no de. A pesar de nuestra mano salvaje por la atencin, gestos que no difirieron en su magistral de rutina de una vez. En vez de reconocer nuestra presencia, ambos se cont el nmero de mesas 1234 tres veces cada uno. Tambin se larg a travs de su carbono copiado sbanas para utilizar por los clientes. No cumplen nuestros ojos. La camarera entre mirar a travs de los libros de orden, y contando el nmero de mesas ingres en un hairnet, y ella fue a la zona de bao y ella lav su cara y su pelo y ajustado neto despus volv a contar los libros y pizarra de las pginas una vez ms y contar las mesas de nuevo. Durante este tiempo, el camarero nos trajo dos rondas de bebidas a la mesa de ocho, as como su comida. La camarera tambin trajo la comida y la bebida a la otra pareja que tena, se sent despus de nosotros. Durante la media hora que estbamos esperando para el camarero o la camarera para venir a nosotros aunque obviamente estaban listos a la orden que finalmente atrajo la atencin de la camarera, ella puso en su red hablaban de pelo y a la izquierda. Despus de todo esto haban transcurrido, el camarero finalmente vino a nosotros, donde pedimos un par de cervezas y algunos camarones de coco en vez de esperar a que l trae la cerveza y desaparecen por otra media hora, el tiempo que tenamos esper para finalmente reconocer a nosotros. Cuando tom la orden que no cumplen nuestros ojos una vez. Las gambas estaban bien, pero no lo visitaremos de nuevo. Es inexcusable que tiene dos partes sentados despus de nosotros y ambos nos sirven bebidas y comidas antes incluso reconoci. Hay muchos buenos restaurantes en la isla para soportar tal servicio inexcusable.Ms",0,1100
El bufete muy variado y rico. El mariachi muy entretenido. Los meseros muy atentos. El lugar cuenta con parqueo.,3,2239
"Comida muuuy rica , sin duda volvera otra vez , me enamor de un platillo de carne pero no recuerdo el nombre :(
Lo nico que si no me agrado mucho es que por darle ms atencin a los extranjeros nos desatendieron un poco a...Ms",3,1261
"Este lugar es excelente! ramos un grupo de cinco, visit una vez para una deliciosa cena. Las carnes estaban frescas perfectamente, la cola de langosta era magnfico y las verduras eran geniales tambin tuvimos los nachos, probablemente el mejor que hemos probado. Para aperitivos probamos...las tiras de los esprragos fritos el jalapeo y no te decepcionar! tanto !
Para las bebidas, margaritas, Mula de Mosc y un dr devil, una mezcla de fresa daiquiri, ron oscuro y Dr Pepper todos eran excelentes.

Da 2 consista en esprragos fritos nachos, tiras el jalapeo y quesadillas para un almuerzo tarde, de nuevo no nos decepcion.Ms",4,1816
"Bonito lugar, excelente servicio atento, excelentes margaritas, comida estilo caribe/Mxico, nada fuera de lo normal. Pollo en cuscs estaba bien. Camarones con coco curry era un poco demasiado ricos y no el curry mejor.",2,1176
"Yo estaba aqu hace algunos aos y fue una experiencia increble. . Esta vez no lo era.  Yo no recomendara este lugar y no volver. Por qu?  La piscina est congelada, ni siquiera en tiempo de calor es muy agradable El wifi no funciona en todas partes y es demasiado lento. Por el precio, nos esperaba un mejor servicio y un espacio muy bien cuidadas, el personal es muy agradable pero insuficiente cuando el hotel est lleno y si necesitas algo despus de las 10:00 pm no hay nadie para ayudarte  todo el lugar necesita mantenimiento, especialmente el spa, donde los precios reflejan una instalacin de primera clase y encontrar personas calificadas en un espacio deteriorado. No todo es malo  tambin, el hotel est muy bien planeado, la habitacin est bien limpio y espacioso, y la",1,3042
"Una amplia oferta de artesanas y comida.Puedes adquirir souvenires a precios accesibles y en cuanto a comida tpica la recomendacin son los ""Itacates"" que a manera de ejemplo sera  ""un sandwich"" en el cual se sustituye el pan por una gordita de maz y el relleno es de championes, flor de calabaza, tinga de pollo etc.Disfruta del Mercado Artesanal de Tepoztlan. La VIDA...Es un VIAJE!",2,4345
Nos recomend el restaurante una amiga y entramos como bobos. El sitio como tal es muy bonito: la gruta es fresquita (algo que se agradece con el calor de Teotihuacn) y el ambiente en general es cmodo. El da que fuimos pasamos rpidamente y el...Ms,1,3264
"museo muy pequeo, pero pues es divertidop, gratis y esta dentro del palacio de hierro puede sser una opcion.",3,3786
"Los cuartos son bastante simples que seguramente se venden como minimalistas, en el ao 2014 hay solo un enchufe bajo el escritorio y en el tocador para compu, tablets, celulares,etc. En el restaurante el servicio es malo y la comida muy cara para lo que acaba llegando en el plato.  Lo peor es el agua.. Tarda mucho tiempo en llegar el agua caliente, sale a cuentagotas y repentinamente se acaba a media ducha. Hay que esperar un rato para reiniciar el ritual.  Precios de Nueva York en las afueras de Atlixco.",0,4052
"Un amigo y yo recientemente visit Tlaquepaque, Guadalajara, Mxico y tuvimos las vacaciones ms alucinantes de nuestras vidas. Nos hospedamos en un B&B hotel fenomenal llamado Quinta Don Jose en Tlaquepaque. Qu puedo decir sobre este lugar que puedes justly describir su carcter y el ambiente? Bien, siendo alguien que viaja a menudo y ha tenido el placer de alojarme en algunos de los mejores 5 estrellas del mundo tiene que ofrecer, ninguno culpara de velas hacia la calidez, ambiente y carcter de este establecimiento. Desde el momento en que llegamos nos trataron como viejos amigos. El personal es extremadamente amable y atento y genuinamente estaba encantado de servirte. Los alojamientos son buen gusto, confortable, y el delicioso desayuno estaba lleno varan cada da. Los",4,1582
"Buenos alimentos. Si embargo algo aburrido. Demasiado serio, msica aburrida y mucho silencio. El servicio muy lento",2,968
"Absolutamente el peor lugar en el que me he alojado en 8 estancias en Isla. Tienes que pedir todo 3 veces, como la cafetera que aparece como incluida. El gerente me dijo que traera toallas a la habitacin y nunca lo hizo. Termin con una toalla de playa sucia para usar en dos duchas. No hay suficientes enchufes elctricos en la habitacin y solo una luz. La ducha era solo un goteo. La seccin ""nueva"" est en un hotel separado pero conectado. Muy por debajo de una propiedad de 3 estrellas",1,284
"Un lugar realmente fantstico, increble para pasar un tiempo con tu pareja y con la familia...... una gran historia guarda este lugar y vale la pena conocer antes de morir.... la nica precaucin es que tienes que bajar 500 escalones para poder llegar a ellas y por obviedad subir los mismos escalones para llegar a tu auto por lo que recomiendo lleves una botella de agua y seas un poco paciente..... sin duda quedaras encantado con el lugar !!!!! Tan solo 30 pesos la entrada !!!! Aprovechen !!!! Un sombrero no viene a mal y ropa cmoda es lo nico que necesitas !!!!",3,2499
"Nos sentimos un poco estrecha, pero el agua es preciosa, la cascada. Los vendedores no molestaban, pero es algo que tiene que visitar sin embargo",3,4439
"Es un espacio de conexin y de reencuentro con tu ser ms autntico. La msica, las fotografas y la experiencia del autor te hace experimentar un poco de su propio viaje .",4,2889
"Llegamos a este Hotel por medio de una pgina en Internet que describe los hoteles en Ptzcuaro, sin embargo, puedo asegurar que NINGUNA de las descripciones hechas por el resto de los hoteles se acerca a lo que en realidad son. Portn del Cielo es el nico Hotel de Ptzcuaro, que despus de visitar personalmente varios de los competidores, realmente es lo que dice: El mejor Hotel de la Ciudad.  El precio es mas que razonable, hay otro que se supone tiene la misma categora (Hotel de los Sueos o algo as), sin embargo el precio es ridculamente alto y no le llega PARA NADA al nivel que tiene Portn del Cielo.",4,579
"Lugar hermoso, los tragos sper ricos y tienen variedad de cervezas japonesas. Adolfo el del bar es demasiado amable y tiene excelentes recomendaciones.",3,1540
"Mi novio (ahora marido) y yo llegamos a Cancn y tulum el ao pasado y nos enamoramos de la zona. Queramos hacer una boda y saba que tena que ser en Tulum! Reservamos el hotel dreams basado en fotografas, paquetes de boda / fotos y comentarios solo (nunca vi el lugar). Cuando llegamos, fuimos creados con increble atencin al cliente y nos dio la bienvenida casa bienvenido inmediatamente. Cuando salimos al balcn de atrs, nos enamoramos de los terrenos. Hasta este punto slo tuvimos cambiar unos cuantos correos electrnicos y correos electrnicos revisin paquete con Mayela (nuestro coordinador de boda). La habitacin era increble y nos encontramos con ella a la maana siguiente. Nos encant desde el momento en que conocimos a ella. Ella es increble y hizo todo lo que",4,4296
El conjunto de Teotihuacan es una visita obligada. Slo el tamao deja atnito la mente. Imagino a 100.000 personas que viven all. Estamos tan afortunados de poder ver esto hoy en da.,4,2123
Primero las cosas buenas: -desayuno incluido -Las habitaciones estn limpias  Ahora las cosas no tan buenas: -el edificio principal est expuesta a un montn de ruido de la calle - baos - si dentro de la habitacin - no son ms que una cabina de telfono - la cama en la que dorm era muy incmodo. ests rodando a medio ... - si quieres dormir un poco ms de tiempo no como los dems huspedes despertar. Se puede or todo porque de muy mala aislamiento ... - ... que te lleva al ltimo punto: se puede obtener bastante fro en la habitacin.  En resumen: slo para dormir es aceptable. Pero hay otros lugares en San Cristbal por el mismo dinero y mejor relacin calidad-precio.,1,388
Nunca volver a intentar visitar este CenoteEl personal es grosero con muy mala vibra.El personal y el gerente de la entrada son groseros. Espera eso,0,72
"El cenote es hermoso, pero el personal parece como si estuvieran tratando de robarte dinero. Esto es as porque el precio es muy poco transparente. Me mantendra alejado de este Cenote hasta que la administracin cambie por completo al personal grosero.",1,504
"Vinimos aquí por un medio día de excursión a Isla Mujeres y visitamos esta playa. Cogimos el ferry Ultramar de Puerto Juárez (unos 146 pesos/round adulto viaje, tardó 20 minutos) y luego caminamos a la derecha pasado otra playa a Playa Norte (quizás 5-7 minutos a pie desde el ferry? ).Como llegamos a pie en esta playa estaba llena de tumbonas y varias gente vendiendo cosas, así como toda la gente de los bares/restaurantes de playa decirle lo que ofrecían.Pasamos algunas de estas zonas de cama de sol y me pareció bastante pequeño lugar de sombra de palmeras donde otras personas sábado. No pedimos, y no tenemos ninguna información sobre precios para tumbonas, etc. No estoy seguro de si había otras partes de la playa más ""oriente"" menos llena de hamacas, no exploramos que esta vez.",3,1873
